#! FIELDS rmsd file.free der_rmsd
#! SET min_rmsd 0
#! SET max_rmsd 1.5
#! SET nbins_rmsd  51
#! SET periodic_rmsd false
    0.000000000   45.561274469 -1977.655452813
    0.030000000    9.495454128  202.799399226
    0.060000000   14.379640109   85.593298130
    0.090000000    0.000000000   42.124017193
    0.120000000   57.229908758  723.240070693
    0.150000000   60.741807645   -0.000000000
    0.180000000   60.741807645   -0.000000000
    0.210000000   60.741807645   -0.000000000
    0.240000000   60.741807645   -0.000000000
    0.270000000   60.741807645   -0.000000000
    0.300000000   60.741807645   -0.000000000
    0.330000000   60.741807645   -0.000000000
    0.360000000   60.741807645   -0.000000000
    0.390000000   60.741807645   -0.000000000
    0.420000000   60.741807645   -0.000000000
    0.450000000   60.741807645   -0.000000000
    0.480000000   60.741807645   -0.000000000
    0.510000000   60.741807645   -0.000000000
    0.540000000   60.741807645   -0.000000000
    0.570000000   60.741807645   -0.000000000
    0.600000000   60.741807645   -0.000000000
    0.630000000   60.741807645   -0.000000000
    0.660000000   60.741807645   -0.000000000
    0.690000000   60.741807645   -0.000000000
    0.720000000   60.741807645   -0.000000000
    0.750000000   60.741807645   -0.000000000
    0.780000000   60.741807645   -0.000000000
    0.810000000   60.741807645   -0.000000000
    0.840000000   60.741807645   -0.000000000
    0.870000000   60.741807645   -0.000000000
    0.900000000   60.741807645   -0.000000000
    0.930000000   60.741807645   -0.000000000
    0.960000000   60.741807645   -0.000000000
    0.990000000   60.741807645   -0.000000000
    1.020000000   60.741807645   -0.000000000
    1.050000000   60.741807645   -0.000000000
    1.080000000   60.741807645   -0.000000000
    1.110000000   60.741807645   -0.000000000
    1.140000000   60.741807645   -0.000000000
    1.170000000   60.741807645   -0.000000000
    1.200000000   60.741807645   -0.000000000
    1.230000000   60.741807645   -0.000000000
    1.260000000   60.741807645   -0.000000000
    1.290000000   60.741807645   -0.000000000
    1.320000000   60.741807645   -0.000000000
    1.350000000   60.741807645   -0.000000000
    1.380000000   60.741807645   -0.000000000
    1.410000000   60.741807645   -0.000000000
    1.440000000   60.741807645   -0.000000000
    1.470000000   60.741807645   -0.000000000
    1.500000000   60.741807645   -0.000000000
