#! FIELDS rmsd file.free der_rmsd
#! SET min_rmsd -0.0287027
#! SET max_rmsd 0.140049
#! SET nbins_rmsd  49
#! SET periodic_rmsd false
   -0.028702700   60.608263182   -0.875160503
   -0.025187040   60.597333042   -7.545267314
   -0.021671379   60.534098663  -33.257517506
   -0.018155719   60.315488711  -98.808717054
   -0.014640058   59.753826482 -234.628537901
   -0.011124398   58.538991440 -480.246906065
   -0.007608738   56.214760514 -866.017080046
   -0.004093077   52.306789552 -1371.598992368
   -0.000577417   46.546987911 -1898.746875971
    0.002938244   39.111449383 -2294.302655628
    0.006453904   30.758541276 -2397.261063945
    0.009969565   22.677476521 -2141.719754048
    0.013485225   16.046353688 -1597.681827554
    0.017000885   11.570996850 -947.575959950
    0.020516546    9.270597098 -388.277095008
    0.024032206    8.615530488  -18.000710681
    0.027547867    8.911170158  159.166358831
    0.031063527    9.582403712  211.082545771
    0.034579187   10.345242888  218.930914954
    0.038094848   11.113634819  215.448998974
    0.041610508   11.852583588  203.213034096
    0.045126169   12.530663874  179.521632839
    0.048641829   13.101438456  143.699868477
    0.052157490   13.532367264  108.683009164
    0.055673150   13.874400234   87.876282636
    0.059188810   14.176705490   85.254865405
    0.062704471   14.486452864   86.051253430
    0.066220131   14.716517434   31.456725005
    0.069735792   14.578620866 -138.310320855
    0.073251452   13.587114395 -447.263033529
    0.076767113   11.338425920 -831.586982492
    0.080282773    7.844935785 -1121.556214075
    0.083798433    3.827122382 -1096.336157171
    0.087314094    0.680199728 -614.064627275
    0.090829754    0.000000000  281.399837714
    0.094345415    2.880055660 1361.168047261
    0.097861075    9.393803030 2295.402296281
    0.101376735   18.551347319 2836.391973902
    0.104892396   28.771484716 2899.249465925
    0.108408056   38.456296816 2555.949370486
    0.111923717   46.477008744 1986.885995199
    0.115439377   52.385314240 1378.881255414
    0.118955037   56.273460723  853.964283173
    0.122470698   58.557912096  472.585517264
    0.125986358   59.756085033  227.856771934
    0.129502019   60.297971394   95.382698388
    0.133017679   60.517684561   37.680827910
    0.136533340   60.588642450   10.289842937
    0.140049000   60.608263198   -0.000000000
